2025-06-02 19:06:29,749 [INFO] --- INICIO DE SESIÓN OBD-II: log_20250602_190629.txt ---
2025-06-02 19:06:32,781 [INFO] Emulador: PID=010C, valor=
2025-06-02 19:06:32,781 [INFO] Emulador: PID=010D, valor=
2025-06-02 19:06:32,887 [INFO] Emulador: PID=010C, valor=
2025-06-02 19:06:32,888 [INFO] Emulador: PID=010D, valor=
2025-06-02 19:06:33,020 [INFO] Emulador: PID=010C, valor=
2025-06-02 19:06:33,020 [INFO] Emulador: PID=010D, valor=
2025-06-02 19:06:33,114 [INFO] Emulador: PID=010C, valor=
2025-06-02 19:06:33,114 [INFO] Emulador: PID=010D, valor=
2025-06-02 19:06:33,221 [INFO] Emulador: PID=010C, valor=
2025-06-02 19:06:33,221 [INFO] Emulador: PID=010D, valor=
2025-06-02 19:06:33,326 [INFO] Emulador: PID=010C, valor=
2025-06-02 19:06:33,326 [INFO] Emulador: PID=010D, valor=
2025-06-02 19:06:33,437 [INFO] Emulador: PID=010C, valor=
2025-06-02 19:06:33,437 [INFO] Emulador: PID=010D, valor=
2025-06-02 19:06:33,547 [INFO] Emulador: PID=010C, valor=
2025-06-02 19:06:33,547 [INFO] Emulador: PID=010D, valor=
2025-06-02 19:06:33,656 [INFO] Emulador: PID=010C, valor=
2025-06-02 19:06:33,656 [INFO] Emulador: PID=010D, valor=
2025-06-02 19:06:33,764 [INFO] Emulador: PID=010C, valor=
2025-06-02 19:06:33,764 [INFO] Emulador: PID=010D, valor=
2025-06-02 19:06:33,878 [INFO] Emulador: PID=010C, valor=
2025-06-02 19:06:33,878 [INFO] Emulador: PID=010D, valor=
2025-06-02 19:06:33,981 [INFO] Emulador: PID=010C, valor=
2025-06-02 19:06:33,982 [INFO] Emulador: PID=010D, valor=
2025-06-02 19:06:34,094 [INFO] Emulador: PID=010C, valor=
2025-06-02 19:06:34,095 [INFO] Emulador: PID=010D, valor=
2025-06-02 19:06:34,205 [INFO] Emulador: PID=010C, valor=
2025-06-02 19:06:34,205 [INFO] Emulador: PID=010D, valor=
2025-06-02 19:06:34,311 [INFO] Emulador: PID=010C, valor=
2025-06-02 19:06:34,312 [INFO] Emulador: PID=010D, valor=
2025-06-02 19:06:34,424 [INFO] Emulador: PID=010C, valor=
2025-06-02 19:06:34,424 [INFO] Emulador: PID=010D, valor=
2025-06-02 19:06:34,529 [INFO] Emulador: PID=010C, valor=
2025-06-02 19:06:34,530 [INFO] Emulador: PID=010D, valor=
