2025-06-02 18:19:47,289 [INFO] --- INICIO DE SESIÓN OBD-II: log_20250602_181947.txt ---
2025-06-02 18:19:50,754 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:50,755 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:50,823 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:50,824 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:50,938 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:50,938 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:51,050 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:51,050 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:51,155 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:51,165 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:51,266 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:51,266 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:51,380 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:51,381 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:51,483 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:51,483 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:51,597 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:51,597 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:51,706 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:51,707 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:51,819 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:51,819 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:51,930 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:51,930 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:52,042 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:52,043 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:52,138 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:52,139 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:52,247 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:52,247 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:52,362 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:52,363 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:52,477 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:52,478 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:52,587 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:52,587 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:52,696 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:52,696 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:52,796 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:52,796 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:52,908 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:52,909 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:53,019 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:53,019 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:53,129 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:53,129 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:53,237 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:53,237 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:53,347 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:53,347 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:53,450 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:53,450 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:53,563 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:53,563 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:53,678 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:53,683 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:53,785 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:53,786 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:53,895 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:53,896 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:54,003 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:54,004 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:54,109 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:54,109 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:54,217 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:54,218 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:54,330 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:54,330 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:54,434 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:54,434 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:54,545 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:54,545 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:54,661 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:54,661 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:54,762 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:54,763 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:54,876 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:54,876 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:54,986 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:54,989 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:55,096 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:55,097 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:55,202 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:55,203 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:55,313 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:55,314 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:55,419 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:55,419 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:55,530 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:55,531 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:55,643 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:55,644 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:55,751 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:55,751 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:55,861 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:55,861 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:19:55,971 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:55,973 [INFO] Emulador: PID=rpm, valor=2282
2025-06-02 18:19:55,973 [INFO] Emulador: PID=vel, valor=103
2025-06-02 18:19:56,078 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:56,079 [INFO] Emulador: PID=rpm, valor=2081
2025-06-02 18:19:56,079 [INFO] Emulador: PID=vel, valor=116
2025-06-02 18:19:56,186 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:56,186 [INFO] Emulador: PID=rpm, valor=2051
2025-06-02 18:19:56,186 [INFO] Emulador: PID=vel, valor=117
2025-06-02 18:19:56,297 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:56,297 [INFO] Emulador: PID=rpm, valor=2498
2025-06-02 18:19:56,297 [INFO] Emulador: PID=vel, valor=92
2025-06-02 18:19:56,407 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:56,407 [INFO] Emulador: PID=rpm, valor=1801
2025-06-02 18:19:56,407 [INFO] Emulador: PID=vel, valor=100
2025-06-02 18:19:56,515 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:56,515 [INFO] Emulador: PID=rpm, valor=2102
2025-06-02 18:19:56,515 [INFO] Emulador: PID=vel, valor=100
2025-06-02 18:19:56,624 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:56,624 [INFO] Emulador: PID=0105, valor=92
2025-06-02 18:19:56,624 [INFO] Emulador: PID=rpm, valor=2143
2025-06-02 18:19:56,624 [INFO] Emulador: PID=vel, valor=90
2025-06-02 18:19:56,735 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:19:56,735 [INFO] Emulador: PID=0105, valor=89
2025-06-02 18:19:56,735 [INFO] Emulador: PID=rpm, valor=1875
