2025-06-02 18:27:02,233 [INFO] --- INICIO DE SESIÓN OBD-II: log_20250602_182702.txt ---
2025-06-02 18:27:04,727 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:04,728 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:27:04,796 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:04,797 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:27:04,909 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:04,910 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:27:05,019 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:05,022 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:27:05,126 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:05,139 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:27:05,234 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:05,235 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:27:05,342 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:05,343 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:27:05,455 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:05,456 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:27:05,563 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:05,565 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:27:05,676 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:05,676 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:27:05,792 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:05,792 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:27:05,897 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:05,899 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:27:06,006 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:06,007 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:27:06,112 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:06,113 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:27:06,228 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:06,229 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:27:06,326 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:06,326 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:27:06,483 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:06,484 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:27:06,554 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:06,554 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:27:06,662 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:06,662 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:27:06,762 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:06,763 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:27:06,875 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:06,875 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:27:06,989 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:06,989 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:27:07,097 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:07,097 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:27:07,206 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:07,207 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:27:07,307 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:07,309 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:27:07,423 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:07,424 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:27:07,531 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:07,531 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:27:07,642 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:07,642 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:27:07,747 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:07,747 [INFO] Emulador: PID=rpm, valor=935
2025-06-02 18:27:07,747 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:27:07,859 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:07,859 [INFO] Emulador: PID=rpm, valor=858
2025-06-02 18:27:07,859 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:27:07,969 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:07,969 [INFO] Emulador: PID=rpm, valor=937
2025-06-02 18:27:07,969 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:27:08,076 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:08,077 [INFO] Emulador: PID=rpm, valor=841
2025-06-02 18:27:08,077 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:27:08,189 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:08,189 [INFO] Emulador: PID=rpm, valor=925
2025-06-02 18:27:08,189 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:27:08,296 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:08,296 [INFO] Emulador: PID=rpm, valor=860
2025-06-02 18:27:08,296 [INFO] Emulador: PID=vel, valor=0
2025-06-02 18:27:08,404 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:27:08,404 [INFO] Emulador: PID=0105, valor=80
2025-06-02 18:27:08,404 [INFO] Emulador: PID=rpm, valor=927
2025-06-02 18:27:08,404 [INFO] Emulador: PID=vel, valor=0
