2025-06-02 17:40:02,964 [INFO] --- INICIO DE SESIÓN OBD-II: log_20250602_174002.txt ---
2025-06-02 17:40:19,542 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:40:19,543 [INFO] Emulador: PID=rpm, valor=902
2025-06-02 17:40:19,543 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:40:19,646 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:40:19,646 [INFO] Emulador: PID=rpm, valor=876
2025-06-02 17:40:19,646 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:40:19,752 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:40:19,752 [INFO] Emulador: PID=rpm, valor=895
2025-06-02 17:40:19,752 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:40:19,859 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:40:19,859 [INFO] Emulador: PID=rpm, valor=916
2025-06-02 17:40:19,859 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:40:19,966 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:40:19,966 [INFO] Emulador: PID=rpm, valor=892
2025-06-02 17:40:19,966 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:40:20,078 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:40:20,078 [INFO] Emulador: PID=rpm, valor=914
2025-06-02 17:40:20,078 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:40:20,192 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:40:20,192 [INFO] Emulador: PID=rpm, valor=928
2025-06-02 17:40:20,192 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:40:20,302 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:40:20,302 [INFO] Emulador: PID=rpm, valor=950
2025-06-02 17:40:20,302 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:40:20,403 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:40:20,403 [INFO] Emulador: PID=rpm, valor=839
2025-06-02 17:40:20,403 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:40:20,514 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:40:20,514 [INFO] Emulador: PID=rpm, valor=941
2025-06-02 17:40:20,514 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:40:20,623 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:40:20,623 [INFO] Emulador: PID=rpm, valor=884
2025-06-02 17:40:20,623 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:40:20,733 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:40:20,734 [INFO] Emulador: PID=rpm, valor=903
2025-06-02 17:40:20,734 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:40:20,847 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:40:20,847 [INFO] Emulador: PID=rpm, valor=891
2025-06-02 17:40:20,847 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:40:20,953 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:40:20,953 [INFO] Emulador: PID=rpm, valor=854
2025-06-02 17:40:20,953 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:40:21,060 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:40:21,060 [INFO] Emulador: PID=rpm, valor=918
2025-06-02 17:40:21,060 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:40:21,169 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:40:21,169 [INFO] Emulador: PID=rpm, valor=867
2025-06-02 17:40:21,169 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:40:21,278 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:40:21,278 [INFO] Emulador: PID=rpm, valor=863
2025-06-02 17:40:21,278 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:40:21,394 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:40:21,394 [INFO] Emulador: PID=rpm, valor=824
2025-06-02 17:40:21,394 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:40:21,501 [INFO] Emulador: PID=0105, valor=
