2025-06-02 18:29:24,479 [INFO] --- INICIO DE SESIÓN OBD-II: log_20250602_182924.txt ---
2025-06-02 18:29:28,801 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:29:28,802 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:29:28,909 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:29:28,909 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:29:29,017 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:29:29,018 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:29:29,124 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:29:29,125 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:29:29,234 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:29:29,236 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:29:29,346 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:29:29,347 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:29:29,458 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:29:29,459 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:29:29,567 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:29:29,567 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:29:29,677 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:29:29,678 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:29:29,779 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:29:29,779 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:29:29,891 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:29:29,892 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:29:30,006 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:29:30,007 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:29:30,108 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:29:30,108 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:29:30,224 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:29:30,224 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:29:30,332 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:29:30,332 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:29:30,436 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:29:30,437 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:29:30,546 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:29:30,546 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:29:30,657 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:29:30,657 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:29:30,762 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:29:30,762 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:29:30,874 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:29:30,875 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:29:30,989 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:29:30,990 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:29:31,091 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:29:31,091 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:29:31,206 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:29:31,206 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:29:31,314 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:29:31,315 [INFO] Emulador: PID=010D, valor=
