2025-06-02 18:05:54,865 [INFO] --- INICIO DE SESIÓN OBD-II: log_20250602_180554.txt ---
2025-06-02 18:05:56,722 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:05:56,723 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:05:56,798 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:05:56,798 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:05:56,991 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:05:56,991 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:05:57,023 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:05:57,024 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:05:57,226 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:05:57,239 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:05:57,346 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:05:57,346 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:05:57,456 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:05:57,457 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:05:57,561 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:05:57,561 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:05:57,674 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:05:57,674 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:05:57,797 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:05:57,797 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:05:57,892 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:05:57,892 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:05:57,997 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:05:57,997 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:05:58,111 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:05:58,112 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:05:58,219 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:05:58,221 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:05:58,328 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:05:58,329 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:05:58,441 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:05:58,441 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:05:58,547 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:05:58,547 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:05:58,733 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:05:58,735 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:05:58,767 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:05:58,769 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:05:58,879 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:05:58,879 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:05:58,979 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:05:58,979 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:05:59,104 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:05:59,104 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:05:59,200 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:05:59,203 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:05:59,311 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:05:59,311 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:05:59,424 [INFO] Emulador: PID=010C, valor=
