2025-06-02 18:09:59,087 [INFO] --- INICIO DE SESIÓN OBD-II: log_20250602_180959.txt ---
2025-06-02 18:10:05,167 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:10:05,167 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:10:05,267 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:10:05,267 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:10:05,379 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:10:05,379 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:10:05,493 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:10:05,493 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:10:05,603 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:10:05,603 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:10:05,700 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:10:05,700 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:10:05,811 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:10:05,812 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:10:05,924 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:10:05,924 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:10:06,034 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:10:06,035 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:10:06,137 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:10:06,139 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:10:06,251 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:10:06,251 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:10:06,362 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:10:06,362 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:10:06,467 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:10:06,467 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:10:06,578 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:10:06,578 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:10:06,693 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:10:06,693 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:10:06,794 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:10:06,795 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:10:06,914 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:10:06,915 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:10:07,026 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:10:07,026 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:10:07,125 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:10:07,126 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:10:07,236 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:10:07,236 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:10:07,347 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:10:07,347 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:10:07,534 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:10:07,534 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:10:07,566 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:10:07,566 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:10:07,673 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:10:07,675 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:10:07,781 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:10:07,781 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:10:07,892 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:10:07,892 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:10:08,002 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:10:08,004 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:10:08,114 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:10:08,115 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:10:08,227 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:10:08,228 [INFO] Emulador: PID=010D, valor=
