timestamp,rpm,vel
2025-06-02 08:16:31,,
2025-06-02 08:16:31,,
2025-06-02 08:16:32,,
2025-06-02 08:16:32,,
2025-06-02 08:16:32,,
2025-06-02 08:16:32,,
2025-06-02 08:16:32,,
2025-06-02 08:16:32,,
2025-06-02 08:16:32,,
2025-06-02 08:16:32,,
2025-06-02 08:16:32,,
2025-06-02 08:16:33,,
2025-06-02 08:16:33,,
2025-06-02 08:16:33,,
2025-06-02 08:16:33,,
2025-06-02 08:16:33,,
2025-06-02 08:16:33,,
2025-06-02 08:16:33,,
2025-06-02 08:16:33,,
2025-06-02 08:16:33,,
2025-06-02 08:16:33,,
2025-06-02 08:16:34,,
2025-06-02 08:16:34,,
2025-06-02 08:16:34,,
2025-06-02 08:16:34,,
2025-06-02 08:16:34,,
2025-06-02 08:16:34,,
2025-06-02 08:16:34,,
2025-06-02 08:16:34,,
2025-06-02 08:16:34,,
2025-06-02 08:16:35,,
2025-06-02 08:16:35,,
2025-06-02 08:16:35,,
2025-06-02 08:16:35,,
2025-06-02 08:16:35,,
2025-06-02 08:16:35,,
2025-06-02 08:16:35,,
2025-06-02 08:16:35,,
2025-06-02 08:16:35,,
2025-06-02 08:16:36,,
2025-06-02 08:16:36,,
2025-06-02 08:16:36,,
2025-06-02 08:16:36,,
2025-06-02 08:16:36,,
2025-06-02 08:16:36,,
2025-06-02 08:16:36,,
2025-06-02 08:16:36,,
2025-06-02 08:16:36,,
2025-06-02 08:16:37,,
2025-06-02 08:16:37,,
2025-06-02 08:16:37,,
2025-06-02 08:16:37,,
2025-06-02 08:16:37,,
2025-06-02 08:16:37,,
2025-06-02 08:16:37,,
2025-06-02 08:16:37,,
2025-06-02 08:16:37,,
2025-06-02 08:16:38,,
2025-06-02 08:16:38,,
2025-06-02 08:16:38,,
2025-06-02 08:16:38,,
2025-06-02 08:16:38,,
2025-06-02 08:16:38,,
2025-06-02 08:16:38,,
2025-06-02 08:16:38,,
2025-06-02 08:16:38,,
2025-06-02 08:16:39,,
2025-06-02 08:16:39,,
2025-06-02 08:16:39,,
2025-06-02 08:16:39,,
2025-06-02 08:16:39,,
2025-06-02 08:16:39,,
2025-06-02 08:16:39,,
2025-06-02 08:16:39,,
2025-06-02 08:16:39,,
2025-06-02 08:16:40,,
2025-06-02 08:16:40,,
2025-06-02 08:16:40,,
2025-06-02 08:16:40,,
2025-06-02 08:16:40,,
2025-06-02 08:16:40,2025,107
2025-06-02 08:16:40,2416,118
2025-06-02 08:16:40,2278,120
2025-06-02 08:16:40,1996,95
2025-06-02 08:16:40,2344,104
2025-06-02 08:16:41,2121,114
2025-06-02 08:16:41,2348,97
2025-06-02 08:16:41,1962,104
2025-06-02 08:16:41,1869,119
2025-06-02 08:16:41,2114,95
2025-06-02 08:16:41,2069,99
2025-06-02 08:16:41,1888,114
2025-06-02 08:16:41,2260,95
2025-06-02 08:16:41,1999,95
2025-06-02 08:16:42,2391,112
2025-06-02 08:16:42,2482,93
2025-06-02 08:16:42,1920,102
2025-06-02 08:16:42,1968,95
2025-06-02 08:16:42,2478,106
2025-06-02 08:16:42,2321,106
2025-06-02 08:16:42,2264,109
