2025-06-02 18:08:07,834 [INFO] --- INICIO DE SESIÓN OBD-II: log_20250602_180807.txt ---
2025-06-02 18:08:11,498 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:08:11,499 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:08:11,593 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:08:11,594 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:08:11,706 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:08:11,707 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:08:11,809 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:08:11,809 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:08:11,920 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:08:11,922 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:08:12,034 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:08:12,034 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:08:12,137 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:08:12,138 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:08:12,256 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:08:12,256 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:08:12,358 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:08:12,359 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:08:12,467 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:08:12,467 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:08:12,576 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:08:12,576 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:08:12,691 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:08:12,692 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:08:12,800 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:08:12,801 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:08:12,907 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:08:12,909 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:08:13,018 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:08:13,018 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:08:13,124 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:08:13,124 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:08:13,233 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:08:13,233 [INFO] Emulador: PID=010D, valor=
