2025-06-02 18:14:53,098 [INFO] --- INICIO DE SESIÓN OBD-II: log_20250602_181453.txt ---
2025-06-02 18:14:55,812 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:14:55,812 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:14:55,915 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:14:55,916 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:14:55,995 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:14:55,995 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:14:56,107 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:14:56,108 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:14:56,222 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:14:56,222 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:14:56,348 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:14:56,348 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:14:56,454 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:14:56,456 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:14:56,545 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:14:56,545 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:14:56,657 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:14:56,657 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:14:56,763 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:14:56,763 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:14:56,874 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:14:56,874 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:14:56,993 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:14:56,993 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:14:57,090 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:14:57,090 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:14:57,205 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:14:57,205 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:14:57,312 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:14:57,313 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:14:57,423 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:14:57,424 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:14:57,529 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:14:57,529 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:14:57,640 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:14:57,640 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:14:57,755 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:14:57,755 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:14:57,857 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:14:57,857 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:14:57,972 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:14:57,973 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:14:58,082 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:14:58,084 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:14:58,191 [INFO] Emulador: PID=010C, valor=
2025-06-02 18:14:58,191 [INFO] Emulador: PID=010D, valor=
2025-06-02 18:14:58,302 [INFO] Emulador: PID=010C, valor=
