2025-06-02 17:31:10,865 [INFO] --- INICIO DE SESIÓN OBD-II: log_20250602_173110.txt ---
2025-06-02 17:31:14,369 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:14,369 [INFO] Emulador: PID=010D, valor=
2025-06-02 17:31:14,439 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:14,440 [INFO] Emulador: PID=010D, valor=
2025-06-02 17:31:14,544 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:14,544 [INFO] Emulador: PID=010D, valor=
2025-06-02 17:31:14,657 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:14,658 [INFO] Emulador: PID=010D, valor=
2025-06-02 17:31:14,771 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:14,772 [INFO] Emulador: PID=010D, valor=
2025-06-02 17:31:14,875 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:14,875 [INFO] Emulador: PID=010D, valor=
2025-06-02 17:31:14,986 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:14,986 [INFO] Emulador: PID=010D, valor=
2025-06-02 17:31:15,093 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:15,093 [INFO] Emulador: PID=010D, valor=
2025-06-02 17:31:15,203 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:15,203 [INFO] Emulador: PID=010D, valor=
2025-06-02 17:31:15,312 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:15,312 [INFO] Emulador: PID=010D, valor=
2025-06-02 17:31:15,420 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:15,421 [INFO] Emulador: PID=010D, valor=
2025-06-02 17:31:15,655 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:15,656 [INFO] Emulador: PID=010D, valor=
2025-06-02 17:31:15,758 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:15,758 [INFO] Emulador: PID=010D, valor=
2025-06-02 17:31:15,857 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:15,858 [INFO] Emulador: PID=010D, valor=
2025-06-02 17:31:15,969 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:15,970 [INFO] Emulador: PID=010D, valor=
2025-06-02 17:31:16,078 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:16,078 [INFO] Emulador: PID=010D, valor=
2025-06-02 17:31:16,186 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:16,186 [INFO] Emulador: PID=010D, valor=
2025-06-02 17:31:16,296 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:16,297 [INFO] Emulador: PID=010D, valor=
2025-06-02 17:31:16,404 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:16,405 [INFO] Emulador: PID=010D, valor=
2025-06-02 17:31:16,513 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:16,514 [INFO] Emulador: PID=010D, valor=
2025-06-02 17:31:16,623 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:16,624 [INFO] Emulador: PID=010D, valor=
2025-06-02 17:31:16,735 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:16,736 [INFO] Emulador: PID=010D, valor=
2025-06-02 17:31:16,841 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:16,841 [INFO] Emulador: PID=010D, valor=
2025-06-02 17:31:16,952 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:16,952 [INFO] Emulador: PID=010D, valor=
2025-06-02 17:31:17,059 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:17,059 [INFO] Emulador: PID=rpm, valor=887
2025-06-02 17:31:17,059 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:17,169 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:17,169 [INFO] Emulador: PID=rpm, valor=861
2025-06-02 17:31:17,169 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:17,284 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:17,284 [INFO] Emulador: PID=rpm, valor=833
2025-06-02 17:31:17,284 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:17,392 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:17,392 [INFO] Emulador: PID=rpm, valor=838
2025-06-02 17:31:17,392 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:17,499 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:17,499 [INFO] Emulador: PID=rpm, valor=845
2025-06-02 17:31:17,499 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:17,618 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:17,618 [INFO] Emulador: PID=rpm, valor=950
2025-06-02 17:31:17,618 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:17,717 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:17,717 [INFO] Emulador: PID=rpm, valor=929
2025-06-02 17:31:17,717 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:17,824 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:17,825 [INFO] Emulador: PID=rpm, valor=931
2025-06-02 17:31:17,825 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:17,935 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:17,935 [INFO] Emulador: PID=rpm, valor=809
2025-06-02 17:31:17,935 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:18,049 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:18,049 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:31:18,049 [INFO] Emulador: PID=rpm, valor=887
2025-06-02 17:31:18,049 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:18,153 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:18,154 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:31:18,154 [INFO] Emulador: PID=rpm, valor=849
2025-06-02 17:31:18,154 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:18,272 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:18,272 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:31:18,273 [INFO] Emulador: PID=rpm, valor=921
2025-06-02 17:31:18,273 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:18,372 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:18,373 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:31:18,373 [INFO] Emulador: PID=rpm, valor=920
2025-06-02 17:31:18,373 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:18,485 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:18,485 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:31:18,485 [INFO] Emulador: PID=rpm, valor=874
2025-06-02 17:31:18,485 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:18,608 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:18,608 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:31:18,608 [INFO] Emulador: PID=rpm, valor=847
2025-06-02 17:31:18,608 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:18,704 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:18,704 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:31:18,704 [INFO] Emulador: PID=rpm, valor=814
2025-06-02 17:31:18,704 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:18,816 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:18,817 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:31:18,817 [INFO] Emulador: PID=rpm, valor=904
2025-06-02 17:31:18,817 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:18,918 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:18,918 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:31:18,918 [INFO] Emulador: PID=rpm, valor=876
2025-06-02 17:31:18,918 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:19,032 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:19,033 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:31:19,033 [INFO] Emulador: PID=rpm, valor=918
2025-06-02 17:31:19,033 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:19,140 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:19,140 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:31:19,140 [INFO] Emulador: PID=rpm, valor=868
2025-06-02 17:31:19,141 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:19,249 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:19,250 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:31:19,250 [INFO] Emulador: PID=rpm, valor=866
2025-06-02 17:31:19,250 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:19,361 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:19,362 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:31:19,362 [INFO] Emulador: PID=rpm, valor=802
2025-06-02 17:31:19,362 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:19,473 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:19,473 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:31:19,473 [INFO] Emulador: PID=rpm, valor=883
2025-06-02 17:31:19,473 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:19,583 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:19,583 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:31:19,583 [INFO] Emulador: PID=rpm, valor=937
2025-06-02 17:31:19,583 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:19,686 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:19,686 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:31:19,686 [INFO] Emulador: PID=rpm, valor=845
2025-06-02 17:31:19,686 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:19,794 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:19,796 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:31:19,796 [INFO] Emulador: PID=rpm, valor=836
2025-06-02 17:31:19,796 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:19,904 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:19,905 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:31:19,905 [INFO] Emulador: PID=rpm, valor=847
2025-06-02 17:31:19,905 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:20,016 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:20,017 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:31:20,017 [INFO] Emulador: PID=rpm, valor=927
2025-06-02 17:31:20,017 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:20,132 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:20,132 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:31:20,132 [INFO] Emulador: PID=rpm, valor=812
2025-06-02 17:31:20,132 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:20,235 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:20,236 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:31:20,236 [INFO] Emulador: PID=rpm, valor=878
2025-06-02 17:31:20,236 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:20,343 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:20,344 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:31:20,345 [INFO] Emulador: PID=0111, valor=
2025-06-02 17:31:20,345 [INFO] Emulador: PID=rpm, valor=830
2025-06-02 17:31:20,345 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:20,450 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:20,451 [INFO] Emulador: PID=0105, valor=
2025-06-02 17:31:20,451 [INFO] Emulador: PID=0111, valor=
2025-06-02 17:31:20,451 [INFO] Emulador: PID=rpm, valor=863
2025-06-02 17:31:20,451 [INFO] Emulador: PID=vel, valor=0
2025-06-02 17:31:20,563 [INFO] Emulador: PID=010C, valor=
2025-06-02 17:31:20,563 [INFO] Emulador: PID=0105, valor=
